,Product Name,Brands,NOVA 4,Nutri-Score,Countries,Additives,Eco-Score,Energía,Grasas saturadas,Azúcares
509,Pan de molde grande - Bimbo - 375 g,Bimbo,Alimentos ultraprocesados,A,"Argentina, Francia, Portugal, España, Reino Unido","E200 - Ácido sórbico, E282 - Propionato de calcio, E300 - Ácido ascórbico, E341 - Fosfatos de calcio, E471 - Mono- y diglicéridos de ácidos grasos, E472e - Ésteres monoacetiltartárico y diacetiltartárico de monoglicéridos y diglicéridos de ácidos grasos",Eco-Score B,1065 kj(252 kcal),"0,5 g","3,8 g"
510,Maria integral - HACENDADO - 800 g,HACENDADO,Nivel de procesamiento de alimentos desconocido,C,España,"u, n, k, n, o, w, n",Eco-Score C,1770 kj(423 kcal),1 g,17 g
511,"Rebuenas, galletas rellenas de chocolate - Hacendado - 500 g",Hacendado,Alimentos ultraprocesados,D,España,"E223 - Metabisulfito sódico, E322 - Lecitinas, E322i - Lecitina",Eco-Score D,2026 kj(483 kcal),"6,9 g",32 g
512,"Garbanzo cocido - Hacendado - Le meten el E-385 es altamente tóxico, en Australia está prohibido ojo.",Hacendado,Alimentos procesados,B,España,"E223 - Metabisulfito sódico, E385 - Ácido etilendiaminotetraacético",Eco-Score B,379 kj(90 kcal),"0,5 g","0,7 g"
513,Nakd Blueberry Muffin - 35 g,Nakd,Nivel de procesamiento de alimentos desconocido,B,"Bélgica, República Checa, Francia, España","u, n, k, n, o, w, n",Eco-Score C,1558 kj(371 kcal),2 g,52 g
514,Cacahuetes fritos - Carrefour - 200 g,Carrefour,Alimentos procesados,A,"Bélgica, Francia, Italia, Polonia, Rumania, España","u, n, k, n, o, w, n",Eco-Score D,2574 kj(622 kcal),"6,1 g",5 g
515,Salted caramel - Nakd - 140 g,Nakd,Nivel de procesamiento de alimentos desconocido,C,"Bélgica, República Checa, Francia, Senegal, España","u, n, k, n, o, w, n",Eco-Score B,1541 kj(367 kcal),"2,2 g",52 g
516,Lasagna - Hacendado - 350 g,Hacendado,Alimentos procesados,B,España,E330 - Ácido cítrico,Eco-Score D,598 kj(143 kcal),"3,4 g","3,5 g"
517,Peanut butter - just loading - 500 g,just loading,Alimentos no procesados o mínimamente procesados,B,España,"u, n, k, n, o, w, n",Eco-Score D,2783 kj(665 kcal),"8,7 g","4,2 g"
518,The original speculoos crème - Lotus - 150 g,Lotus,Alimentos ultraprocesados,E,"Australia, Bélgica, República Checa, Francia, Italia, Eslovaquia, España, Suecia","E322 - Lecitinas, E322i - Lecitina, E502 - Carbonatos",Eco-Score D,2185 kj(522 kcal),15 g,34 g
519,Mayonesa - Hacendado - 460 ml,Hacendado,Alimentos ultraprocesados,E,España,"E14XX - Almidón modificado, E385 - Ácido etilendiaminotetraacético",El Eco-Score no pudo ser calculado,2508 kj(599 kcal),"9,7 g","1,6 g"
520,margarina - Flora - 450 g,Flora,Alimentos ultraprocesados,C,"Rumania, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score C,2636 kj(630 kcal),15 g,"0,5 g"
521,Thon entier Albacore au naturel - NIXE - 3 x 80 g,NIXE,Alimentos procesados,B,"Bélgica, Francia, Portugal, España","u, n, k, n, o, w, n",Eco-Score D,477 kj(114 kcal),"0,3 g",0 g
522,Miel de flores líquida - Maribel - 500 g,"Maribel, Lidl",Ingredientes culinarios procesados,D,"Francia, España, Suiza","u, n, k, n, o, w, n",Eco-Score A,,,
523,Excellence: sésamo tostado al punto - Lindt - 100 g e,Lindt,Alimentos ultraprocesados,E,"Francia, Países Bajos, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score D,2234 kj(534 kcal),18 g,46 g
524,Zumo de naranja Sin pulpa 100% Fruta exprimida - Carrefour Bio - 1 l,"Carrefour Bio, Carrefour",Alimentos no procesados o mínimamente procesados,C,"Bélgica, Francia, Italia, España, Suiza","u, n, k, n, o, w, n",Eco-Score B,210 kj(49 kcal),0 g,10 g
525,Crema para untar Biscoff - Lotus - 400 g,Lotus,Alimentos ultraprocesados,E,"Australia, República Checa, Francia, España, Reino Unido","E322 - Lecitinas, E322i - Lecitina, E330 - Ácido cítrico, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio",El Eco-Score no pudo ser calculado,2435 kj(584 kcal),"7,6 g","36,8 g"
526,ColaCao 0% azúcares añadidos con fibra - cola cao - 100300 g,cola cao,Alimentos ultraprocesados,A,"España, Venezuela","E322 - Lecitinas, E322i - Lecitina, E951 - Aspartamo",Eco-Score D,226 kj(54 kcal),"0,4 g","4,8 g"
527,Chocolate Negro 85% 0% Azúcares añadidos - Valor - 100 g / 3.5 oz,Valor,Alimentos ultraprocesados,D,"Bolivia, Chile, Colombia, Ecuador, España","E322 - Lecitinas, E322i - Lecitina, E960 - Glucósidos de esteviol, E965 - Maltitol",Eco-Score C,2342 kj(568 kcal),31 g,"< 0,5 g"
528,Caldo de verduras - Hacendado - 1 l,Hacendado,Alimentos ultraprocesados,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,21 kj(5 kcal),"0,2 g","< 0,5 g"
529,Zumo pura naranja con pulpa - Hacendado - 1L,Hacendado,Alimentos no procesados o mínimamente procesados,E,"Alemania, España","u, n, k, n, o, w, n",Eco-Score C,189 kj(44 kcal),0 g,"9,3 g"
530,12 cereales y semillas - Hacendado - 680 g,Hacendado,Alimentos ultraprocesados,A,España,"E200 - Ácido sórbico, E202 - Sorbato potásico, E282 - Propionato de calcio, E471 - Mono- y diglicéridos de ácidos grasos, E472e - Ésteres monoacetiltartárico y diacetiltartárico de monoglicéridos y diglicéridos de ácidos grasos",Eco-Score B,1106 kj(263 kcal),1 g,"3,4 g"
531,Cola Cao Puro - 250 g,Cola Cao,Alimentos no procesados o mínimamente procesados,UNKNOWN,España,"u, n, k, n, o, w, n",Eco-Score D,1444 kj(345 kcal),7 g,1 g
532,Salmón ahumado - Nautica - 200 g,Nautica,Alimentos ultraprocesados,D,"Francia, Alemania, España",E325 - Lactato sódico,Eco-Score D,737 kj(177 kcal),"1,6 g",0 g
533,Muffins aux pepites de chocolat noir - Confiserie Firenze - 360 g,Confiserie Firenze,Alimentos ultraprocesados,D,"Francia, Alemania, España","E262 - Acetatos de sodio, E322 - Lecitinas, E322i - Lecitina, E330 - Ácido cítrico, E415 - Goma xantana, E422 - Glicerol, E450 - Difosfatos, E471 - Mono- y diglicéridos de ácidos grasos, E481 - Estearoil-2-lactilato de sodio, E500 - Carbonatos de sodio",Eco-Score D,1716 kj(410 kcal),"3,5 g",24 g
534,Anacardos - Carrefour - 125 g,Carrefour,Alimentos procesados,B,"Francia, Italia, España","u, n, k, n, o, w, n",Eco-Score D,2545 kj(625 kcal),"8,9 g","6,7 g"
535,"KitKat - Nestlé - 41,5 g",Nestlé,Alimentos ultraprocesados,E,"Francia, Marruecos, Rumania, España","E322 - Lecitinas, E322i - Lecitina, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio",Eco-Score D,2151 kj(514 kcal),15 g,"45,7 g"
536,Leche De Almendras - Almendrola - 1 l,Almendrola,Alimentos ultraprocesados,B,"Andorra, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score B,218 kj(52 kcal),"0,2 g","7,5 g"
537,Bebida de soja con calcio - Hacendado - 1 l,Hacendado,Alimentos ultraprocesados,A,España,E418 - Goma gellan,Eco-Score B,184 kj(44 kcal),"0,3 g","2,8 g"
538,Skyr style fresa - Alpro - 400 g,Alpro,Alimentos ultraprocesados,A,"Finlandia, Alemania, España","E296 - Ácido málico, E330 - Ácido cítrico, E331 - Citratos de sodio, E341 - Fosfatos de calcio, E341iii - Fosfato tricálcico, E440 - Pectinas",Eco-Score B,352 kj(84 kcal),"0,5 g","8,2 g"
539,Panecillo tostado - Anitin - 300g,Anitin,Alimentos ultraprocesados,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1598 kj(382 kcal),"0,8 g",4 g
540,Tableta chocolate negro 85% - Carrefour bIO - 100 g,Carrefour bIO,Alimentos procesados,D,"Bélgica, Francia, España","u, n, k, n, o, w, n",Eco-Score C,2610 kj(631 kcal),34 g,15 g
541,"Chips, original - Snack Day - 170 g",Snack Day,Alimentos ultraprocesados,C,"Francia, España","E221 - Sulfito sódico, E471 - Mono- y diglicéridos de ácidos grasos",Eco-Score B,2105 kj(503 kcal),"2,2 g","4,5 g"
542,Bebida de avena calcio - Milbona - 1 l,Milbona,Alimentos ultraprocesados,B,España,E418 - Goma gellan,Eco-Score B,196 kj(46 kcal),"0,1 g","6,3 g"
543,Kéfir biologique - Lactel - 500 g,Lactel,Alimentos procesados,D,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,184 kj(44 kcal),1 g,"4,1 g"
544,Arroz Sin azúcares añadidos** - Carrefour Bio - 1 l,"Carrefour Bio, Carrefour",Alimentos ultraprocesados,B,"Bélgica, Francia, Italia, Polonia, Rumania, España","u, n, k, n, o, w, n",Eco-Score B,240 kj(57 kcal),"< 0,1 g","4,7 g"
545,72% cacao negro - Carrefour Sélection - 80 g,"Carrefour Sélection, Carrefour",Alimentos ultraprocesados,D,"Francia, Italia, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score D,2485 kj(599 kcal),28 g,29 g
546,"FALAFELS Garbanzos, Haba, Cilantro, Menta - Carrefour - 200 g",Carrefour,Alimentos ultraprocesados,A,"Francia, Italia, España, fr:Francia, fr:Spagna",E461 - Metilcelulosa,Eco-Score B,921 kj(221 kcal),"1,7 g","1,5 g"
547,Protein Bar Cookie Dough - foodspring - 60 g,Foodspring,Alimentos ultraprocesados,A,"Francia, Alemania, Italia, España, fr:Deutschland, fr:Frankreich","E1200 - Polidextrosa, E422 - Glicerol, E960 - Glucósidos de esteviol, E967 - Xilitol",El Eco-Score no pudo ser calculado,1287 kj(308 kcal),"4,1 g","4,7 g"
548,Mon Chéri - Ferrero - 168 g,Ferrero,Alimentos ultraprocesados,E,"Francia, Alemania, Italia, España, Suiza","E322 - Lecitinas, E322i - Lecitina",El Eco-Score no pudo ser calculado,1902 kj(455 kcal),"13,2 g","48,3 g"
549,"Font Vella - Danone - 1,5 l",Danone,Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score aún no aplicable,,,
550,Batido de chocolate 90% leche - Puleva - 1200ml,Puleva,Alimentos ultraprocesados,E,"Francia, España","E339 - Fosfatos de sodio, E407 - Carragenatos, E460 - Celulosas, E466 - Carboximetilcelulosa sódica",Eco-Score C,260 kj(62 kcal),"0,8 g","9,5 g"
551,Hélices con vegetales - Hacendado - 1 kg,Hacendado,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",Eco-Score B,1525 kj(359 kcal),"0,3 g","3,1 g"
552,Salmorejo fresco - Hacendado - 1 l,Hacendado,Alimentos ultraprocesados,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,561 kj(134 kcal),"1,4 g","2,1 g"
553,Kiwi Sungold - Zespri - 1,"Zespri, Sungold, Catania",Nivel de procesamiento de alimentos desconocido,B,"Bélgica, Canadá, Francia, Alemania, Polonia, España, Suiza","u, n, k, n, o, w, n",Eco-Score aún no aplicable,337 kj(79 kcal),0 g,"12,3 g"
554,+ Proteínas Fresa - Hacendado - 280 g,"Hacendado, Schreiber",Nivel de procesamiento de alimentos desconocido,A,"Portugal, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,213 kj(51 kcal),"0,2 g","4,5 g"
555,Queso en lonchas Havarti - Hacendado - 12 lonchas y 300g,Hacendado,Alimentos procesados,D,España,"u, n, k, n, o, w, n",Eco-Score B,1657 kj(396 kcal),25 g,"0,5 g"
556,TRATTORIA - Trattoria - Alfredo - 900 g (3 x 300 g),"Trattoria - Alfredo, Alfredo, Lidl",Alimentos ultraprocesados,B,"Francia, Alemania, España",E14XX - Almidón modificado,Eco-Score B,876 kj(208 kcal),"2,1 g","3,3 g"
557,Mixbeans Edamame&Soja - Hacendado - 100g,Hacendado,Nivel de procesamiento de alimentos desconocido,D,"Rumania, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1797 kj(430 kcal),3 g,"9,1 g"
558,Cioccolato al latte - LU - 75g,LU,Alimentos ultraprocesados,E,"Bélgica, Francia, Italia, España, Estados Unidos","E322 - Lecitinas, E322i - Lecitina, E503 - Carbonatos de amonio",Eco-Score D,1992 kj(476 kcal),11 g,34 g
559,MUESLI & Co 7 FRUTAS Y FRUTOS SECOS - Carrefour - 750 g,Carrefour,Nivel de procesamiento de alimentos desconocido,C,"Francia, Guadalupe, Italia, Martinica, Marruecos, Polonia, España","u, n, k, n, o, w, n",Eco-Score B,682 kj(163 kcal),"1,2 g","8,8 g"
560,Naranja sin pulpa - Carrefour - 1 l,"Carrefour, Groupe Carrefour",Alimentos no procesados o mínimamente procesados,C,"Bélgica, Francia, Italia, España","u, n, k, n, o, w, n",Eco-Score B,160 kj(38 kcal),0 g,"8,5 g"
561,Cookie choco - Carrefour - 200 g,Carrefour,Alimentos ultraprocesados,E,"Bélgica, Francia, Italia, Marruecos, España","E322 - Lecitinas, E450 - Difosfatos, E502 - Carbonatos",Eco-Score D,2069 kj(495 kcal),13 g,32 g
562,Crackers Con Emmental y semillas de calabaza - Carrefour BIO - 200 g,Carrefour BIO,Alimentos procesados,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,1851 kj(442 kcal),5 g,"2,7 g"
563,Galbani mozzarella mini 150g - 0.15 kg,Galbani,Alimentos procesados,C,"Bélgica, Dinamarca, Francia, Alemania, Italia, Luxemburgo, Países Bajos, España, Suiza",E330 - Ácido cítrico,Eco-Score C,969 kj(233 kcal),12 g,"0,5 g"
564,Spaghetti N12 - De Cecco - 500g,"De Cecco, Metodo De Cecco",Alimentos no procesados o mínimamente procesados,A,"Austria, Bélgica, Francia, Alemania, Italia, España, Suiza","u, n, k, n, o, w, n",Eco-Score B,1490 kj(351 kcal),"0,3 g","3,4 g"
565,6 tortillas wraps de trigo integral - Old El Paso - 350 g,Old El Paso,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",Eco-Score B,1226 kj(293 kcal),"1,1 g","2,3 g"
566,Pan de molde - Bimbo,Bimbo,Alimentos ultraprocesados,B,"Francia, México, España","E202 - Sorbato potásico, E282 - Propionato de calcio, E300 - Ácido ascórbico, E471 - Mono- y diglicéridos de ácidos grasos, E481 - Estearoil-2-lactilato de sodio",El Eco-Score no pudo ser calculado,1067 kj(255 kcal),"0,5 g","5,8 g"
567,Queso fresco - Burgo de Arias - 11 gramos,Burgo de Arias,Alimentos procesados,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,756 kj(182 kcal),"9,6 g",3 g
568,Miel de flores - Hacendado - 500 g,Hacendado,Nivel de procesamiento de alimentos desconocido,D,España,"u, n, k, n, o, w, n",Eco-Score B,1414 kj(333 kcal),"0,1 g",79 g
569,Tomate frito estilo casero con aceite de oliva - Hacendado - 380 g,Hacendado,Alimentos procesados,B,España,"u, n, k, n, o, w, n",Eco-Score B,434 kj(104 kcal),"0,5 g","9,7 g"
570,Ketchup - Hacendado - 600 g,Hacendado,Alimentos ultraprocesados,D,"Rumania, España","E14XX - Almidón modificado, E202 - Sorbato potásico, E211 - Benzoato sódico",Eco-Score B,428 kj(101 kcal),0 g,19 g
571,Tiras de pechuga de pollo al horno - Hacendado - 140 g,Hacendado,Alimentos ultraprocesados,C,España,"u, n, k, n, o, w, n",Eco-Score C,448 kj(107 kcal),"0,4 g","0,6 g"
572,Barritas frutos secos - Hacendado - 4 x 30 g,Hacendado,Alimentos ultraprocesados,C,España,"E306 - Extracto rico en tocoferoles, E322 - Lecitinas, E420 - Sorbitol",El Eco-Score no pudo ser calculado,2459 kj(593 kcal),"5,6 g",12 g
573,Original - Milbona - 200 g,Milbona,Alimentos ultraprocesados,D,"Francia, España, Reino Unido",E410 - Goma garrofín,Eco-Score C,1002 kj(238 kcal),"15,7 g",3 g
574,Mayonesa - Hacendado - 500ml,Hacendado,Alimentos ultraprocesados,E,España,"E160c - Extracto de pimentón, E385 - Ácido etilendiaminotetraacético",Eco-Score D,2508 kj(599 kcal),"9,7 g","1,6 g"
575,Light - Hacendado - 150g,Hacendado,Alimentos procesados,D,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1942 kj(464 kcal),"1,8 g","2,8 g"
576,Reines Sonnenblumenöl - Vita D'or - 1 l,"Vita D'or, Lidl, Brökelmann + Co – Oelmühle",Ingredientes culinarios procesados,D,"Croacia, Francia, Alemania, Eslovenia, España","u, n, k, n, o, w, n",Eco-Score C,3404 kj(828 kcal),10 g,0 g
577,"Galletas Choco, avellanas - Carrefour - 200 g",Carrefour,Alimentos ultraprocesados,E,"Bélgica, Francia, Italia, Polonia, Rumania, España","E322 - Lecitinas, E450 - Difosfatos, E500 - Carbonatos de sodio",Eco-Score D,2110 kj(505 kcal),12 g,33 g
578,"Coca-Cola Zero - 1,25 l",Coca-Cola,Alimentos ultraprocesados,B,"Francia, Rumania, España, Suiza","E150d - Caramelo de sulfito amónico, E331 - Citratos de sodio, E338 - Ácido fosfórico, E950 - Acesulfamo K, E951 - Aspartamo, E952 - Ciclamato",Eco-Score aún no aplicable,"0,9 kj(0 kcal)",0 g,0 g
579,Sabor cheese - LU - 100 g,LU,Alimentos ultraprocesados,D,"Bélgica, Dinamarca, Finlandia, Francia, Alemania, Italia, Países Bajos, Portugal, España, Suecia, Suiza","E223 - Metabisulfito sódico, E327 - Lactato de calcio, E330 - Ácido cítrico, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio, E503 - Carbonatos de amonio, E503ii - Bicarbonato de amonio, E621 - Glutamato monosódico, E627 - Guanilato disódico, E631 - Inosinato disódico",Eco-Score B,2110 kj(504 kcal),"2,2 g","6,4 g"
580,Hamburguesas Vegetales con berenjenas - Kioene - 200 g (2 x 100 g),Kioene,Alimentos ultraprocesados,B,"Portugal, España","E202 - Sorbato potásico, E461 - Metilcelulosa",Eco-Score B,1022 kj(246 kcal),"1,8 g","0,9 g"
581,Macine - Mulino Bianco - 350 g,"Mulino Bianco, Mulino Bianco, Barilla",Alimentos ultraprocesados,D,"Francia, Italia, España, Suiza","E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio",Eco-Score C,2017 kj(482 kcal),"3,9 g",19 g
582,Bifrutas Tropical - Pascual - 330ml,Pascual,Alimentos ultraprocesados,D,"Francia, España","E160a - Alfa-caroteno, E160ai - Beta-caroteno, E330 - Ácido cítrico, E440 - Pectinas",Eco-Score E,88 kj(21 kcal),0 g,"4,8 g"
583,Mayonesa Vegana - Hellmann's - 280 ml,Hellmann's,Alimentos ultraprocesados,D,"México, Portugal, España","E160c - Extracto de pimentón, E385 - Ácido etilendiaminotetraacético",Eco-Score C,2563 kj(613 kcal),5 g,"2,5 g"
584,Tartines craquantes bio au sarrasin - Le Pain des Fleurs - 230 g,Le Pain des Fleurs,Alimentos procesados,A,"Bélgica, Francia, España","u, n, k, n, o, w, n",Eco-Score B,1577 kj(377 kcal),1 g,3 g
585,Queso fresco con Skyr - Milbona - 200 g,"Milbona, Lidl",Alimentos ultraprocesados,C,"Italia, Portugal, España","u, n, k, n, o, w, n",Eco-Score D,578 kj(139 kcal),"5,7 g","3,6 g"
586,Nocilla Original - 360 g,Nocilla,Alimentos ultraprocesados,E,España,"E322 - Lecitinas, E322i - Lecitina",El Eco-Score no pudo ser calculado,2279 kj(546 kcal),23 g,56 g
587,Yopro vainilla - Danone - 160 g,"Danone, YoPro",Alimentos ultraprocesados,A,"Andorra, España","E14XX - Almidón modificado, E331 - Citratos de sodio, E407 - Carragenatos, E950 - Acesulfamo K, E955 - Sucralosa",El Eco-Score no pudo ser calculado,238 kj(57 kcal),"0,1 g","3,3 g"
588,Müsli multifrucht - crownfield - 1000 g,"Crownfield, Lidl",Alimentos procesados,A,"Francia, Alemania, Italia, Polonia, España","u, n, k, n, o, w, n",Eco-Score B,1441 kj(345 kcal),"1,8 g","19,4 g"
589,Corn flakes original - Carrefour - 500 g,Carrefour,Alimentos procesados,C,"Bélgica, Francia, Italia, Polonia, España","u, n, k, n, o, w, n",Eco-Score D,1599 kj(377 kcal),"0,1 g","6,5 g"
590,Ristorante Pizza Quattro Formaggi - Dr. Oetker - 340 g,Dr. Oetker,Alimentos ultraprocesados,D,"Australia, Austria, Bélgica, Chipre, Dinamarca, Finlandia, Francia, Alemania, Grecia, Irlanda, Italia, Países Bajos, Noruega, Portugal, Rusia, España, Suecia, Suiza, Reino Unido",E14XX - Almidón modificado,Eco-Score C,1109 kj(265 kcal),"6,2 g","2,8 g"
591,CRUNCH SNACK Barre chocolatée - 33g - Nestlé - 33 g,"Nestlé, Crunch",Alimentos ultraprocesados,E,"Francia, España","E322 - Lecitinas, E322i - Lecitina, E476 - Polirricinoleato de poliglicerol, E500 - Carbonatos de sodio, E503 - Carbonatos de amonio",El Eco-Score no pudo ser calculado,2224 kj(532 kcal),"15,9 g","44,3 g"
592,Mozzarella di latte di Bufala - Galbani - 125 g,Galbani,Alimentos procesados,D,"Austria, Bélgica, Dinamarca, Francia, Alemania, Italia, Luxemburgo, Países Bajos, Polonia, Portugal, Rusia, España, Suecia, Suiza, Reino Unido","u, n, k, n, o, w, n",Eco-Score C,1084 kj(262 kcal),16 g,"0,7 g"
593,Pan de campo con trigo sarraceno y masa madre - Schär - 240 g,Schär,Alimentos ultraprocesados,B,"Francia, Alemania, Países Bajos, España, Suiza",E464 - Hidroxipropilmetilcelulosa,Eco-Score A,1108 kj(262 kcal),"0,5 g","2,6 g"
594,Oat. Haffer no sugars - Provamel - 1l,Provamel,Alimentos procesados,B,"Bélgica, Francia, Alemania, España","u, n, k, n, o, w, n",Eco-Score C,143 kj(34 kcal),"0,2 g",0 g
595,Buttercookies - Sondey - 500g,"Sondey, covo",Alimentos ultraprocesados,E,"Alemania, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score C,2096 kj(501 kcal),14 g,28 g
596,Céréal Bio - 500 g,Céréal Bio,Alimentos procesados,A,"Bélgica, Francia, España","u, n, k, n, o, w, n",Eco-Score A,812 kj(194 kcal),"0,4 g","2,3 g"
597,Confitura Extra FRESA - Carrefour Bio - 360 g,"Carrefour Bio, Carrefour",Alimentos ultraprocesados,D,"Francia, Italia, España","E330 - Ácido cítrico, E440 - Pectinas",Eco-Score A,1038 kj(244 kcal),0 g,59 g
598,Gouda - Carrefour - 200 g,Carrefour,Alimentos procesados,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,1535 kj(370 kcal),18 g,0 g
599,"Aquarius - The CocaCola Company - 1,5 L",The CocaCola Company,Alimentos ultraprocesados,D,"Andorra, España","E296 - Ácido málico, E300 - Ácido ascórbico, E330 - Ácido cítrico, E331 - Citratos de sodio, E331i - Citrato monosódico, E340 - Fosfatos de potasio, E414 - Goma arábiga, E445 - Ésteres glicéridos de resina de madera, E950 - Acesulfamo K, E955 - Sucralosa",El Eco-Score no pudo ser calculado,77 kj(18 kcal),0 g,"4,3 g"
600,"Trancetto cacao - Balconi - 280 g, 10 génoises de 28 g",Balconi,Alimentos ultraprocesados,D,"Australia, Canadá, Francia, Marruecos, España","E450 - Difosfatos, E500 - Carbonatos de sodio, E500i - Carbonato sódico, E502 - Carbonatos",Eco-Score D,1540 kj(368 kcal),"5,71 g","34,3 g"
601,Pelotazos - Cheetos - 130 g,Cheetos,Alimentos ultraprocesados,D,"Marruecos, España, en:Marruecos",E621 - Glutamato monosódico,Eco-Score B,2177 kj(503 kcal),"3,8 g","6,3 g"
602,Batido de chocolate - Puleva - 200 ml,Puleva,Alimentos ultraprocesados,E,"Francia, España","E339 - Fosfatos de sodio, E339i - Fosfato monosódico, E407 - Carragenatos, E460 - Celulosas, E466 - Carboximetilcelulosa sódica",Eco-Score D,260 kj(62 kcal),"0,8 g","9,5 g"
603,Pistacho Tostado 0% Sal Añadida - Hacendado - 150 g,"Hacendado, Casa Pons",Alimentos no procesados o mínimamente procesados,B,España,"u, n, k, n, o, w, n",Eco-Score D,2548 kj(616 kcal),"6,5 g",11 g
604,Cebolla frita - Hacendado - 150 g,Hacendado,Alimentos procesados,D,España,"u, n, k, n, o, w, n",Eco-Score B,2410 kj(580 kcal),20 g,15 g
605,Snack de Pan con pipas - Anitin - 166 g,Anitin,Alimentos ultraprocesados,D,España,"u, n, k, n, o, w, n",Eco-Score B,2177 kj(521 kcal),"2,8 g","1,3 g"
606,Muesli integral - Crownfield - 500 g,Crownfield,Alimentos ultraprocesados,C,"Alemania, Rumania, España",E322 - Lecitinas,Eco-Score B,1544 kj(367 kcal),"4,5 g","17,5 g"
607,quesitos light - hacendado,Hacendado,Alimentos ultraprocesados,C,España,"E330 - Ácido cítrico, E331 - Citratos de sodio, E452 - Polifosfatos",Eco-Score D,632 kj(151 kcal),6 g,6 g
608,Kellogg's Smacks With Sugar - 450 g,Kellogg's,Alimentos ultraprocesados,C,"Bélgica, Francia, España","u, n, k, n, o, w, n",Eco-Score E,1597 kj(377 kcal),"0,3 g",34 g
609,Peanut Butter - Fiorentini - 350g,Fiorentini,Alimentos procesados,B,"Italia, España, fr:Francia","u, n, k, n, o, w, n",Eco-Score D,2694 kj(644 kcal),"7,1 g","5,6 g"
