,Product Name,Brands,NOVA 4,Nutri-Score,Countries,Additives,Eco-Score,Energía,Grasas saturadas,Azúcares
13030,Pan de avena - dulcesol,Dulcesol,Nivel de procesamiento de alimentos desconocido,C,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1205 kj(288 kcal),"0,9 g","6,7 g"
13031,Crema de cacao - Auchan - 500 g,Auchan,Nivel de procesamiento de alimentos desconocido,E,España,"u, n, k, n, o, w, n",Eco-Score D,2339 kj(559 kcal),"5,6 g",61 g
13032,Atún claro en aceite de oliva - Calvo,Calvo,Nivel de procesamiento de alimentos desconocido,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,937 kj(224 kcal),"2,2 g",0 g
13033,Sardinas en aceite de girasol - Calvo,Calvo,Alimentos procesados,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score E,1628 kj(389 kcal),5 g,0 g
13034,Edulcorante líquido 0 calorías frasco 250 ml - Natreen,Natreen,Nivel de procesamiento de alimentos desconocido,NOT-APPLICABLE,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,4 kj(1 kcal),0 g,"0,2 g"
13035,Cacao Nesquik 400 GRS - Nestlé - 460 g,Nestlé,Alimentos ultraprocesados,D,"Marruecos, España","E322 - Lecitinas, E322i - Lecitina",El Eco-Score no pudo ser calculado,1602 kj(383 kcal),"3,6 g",75 g
13036,Fantasmikos helados con sabores variados a frutas sin gluten - Nestlé - 240g,Nestlé,Alimentos ultraprocesados,D,"Francia, España","E100 - Curcumina, E140 - E140 food additive, E140i - Clorofilas, E160c - Extracto de pimentón, E161b - Luteína, E162 - Rojo de remolacha, E296 - Ácido málico, E322 - Lecitinas, E322i - Lecitina, E330 - Ácido cítrico, E410 - Goma garrofín, E412 - Goma guar, E440 - Pectinas, E471 - Mono- y diglicéridos de ácidos grasos",El Eco-Score no pudo ser calculado,933 kj(223 kcal),5 g,25 g
13037,Chocolate con leche sin gluten - Valor - 300 g.,Valor,Alimentos ultraprocesados,E,España,"E322 - Lecitinas, E322i - Lecitina",Eco-Score D,2242 kj(537 kcal),20 g,"53,5 g"
13038,Chocolate puro avellanas 52% cacao - Valor - 250 g,Valor,Alimentos ultraprocesados,E,España,"E322 - Lecitinas, E322i - Lecitina",Eco-Score D,2372 kj(567 kcal),18 g,38 g
13039,Chocolate Negro 70% con Pepitas de Cacao - Valor - 170 g,Valor,Alimentos ultraprocesados,E,"Francia, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score E,2314 kj(553 kcal),24 g,27 g
13040,Agua mineral natural de mineralización muy débil tapón sport - Bezoya - 33 cl,Bezoya,Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score aún no aplicable,0 kj(0 kcal),?,?
13041,"Garbanzos cocidos al natural - La Asturiana - 570 g neto, 400 g escurrido",La Asturiana,Alimentos procesados,B,España,"E223 - Metabisulfito sódico, E385 - Ácido etilendiaminotetraacético",Eco-Score B,379 kj(90 kcal),"0,5 g","0,7 g"
13042,Palomitas sabor natural con sal para microondas paquete 100 g - Popitas,Popitas,Alimentos procesados,E,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,1837 kj(439 kcal),7 g,"0,5 g"
13043,Agua Mineral Natural - Solares - 50 ml,Solares,Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score aún no aplicable,0 kj(0 kcal),0 g,0 g
13044,"Agua mineral - Solares - 1,5 l",Solares,Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score aún no aplicable,,,
13045,Quinoa Integral et rouge - Sos,Sos,Nivel de procesamiento de alimentos desconocido,A,"Francia, España","u, n, k, n, o, w, n",Eco-Score E,1477 kj(353 kcal),"0,7 g","1,3 g"
13046,Ruffles jamon,Ruffles,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,2197 kj(525 kcal),3 g,"1,8 g"
13047,Tomate frito - Fruco,Fruco,Nivel de procesamiento de alimentos desconocido,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,314 kj(75 kcal),"0,3 g","8,84 g"
13048,Trufas Al Cacao (100 G) - Delaviuda,Delaviuda,Nivel de procesamiento de alimentos desconocido,E,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,2335 kj(558 kcal),28 g,40 g
13049,Croquetas estofado de pollo - La Cocinera - 500 gr,La Cocinera,Nivel de procesamiento de alimentos desconocido,B,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,615 kj(147 kcal),"0,6 g","1,5 g"
13050,Zumo concentrado de melocotón y uva brik - Don Simón,Don Simón,Nivel de procesamiento de alimentos desconocido,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score E,176 kj(42 kcal),0 g,"10,1 g"
13051,Fruta + Leche Multifruta - Don Simón,Don Simón,Nivel de procesamiento de alimentos desconocido,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score E,54 kj(13 kcal),0 g,"2,8 g"
13052,Bebida de zumo de piña sin azúcar briks - Don Simón,Don Simón,Nivel de procesamiento de alimentos desconocido,D,España,"u, n, k, n, o, w, n",Eco-Score C,113 kj(27 kcal),0 g,"4,9 g"
13053,Mantequilla tradicional - Central Lechera Asturiana - 250g,"Central Lechera Asturiana, Asturiana",Ingredientes culinarios procesados,E,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,3105 kj(742 kcal),55 g,"0,4 g"
13054,Alpro vainilla - Central Lechera Asturiana - 1 l,Central Lechera Asturiana,Alimentos ultraprocesados,B,España,"E340 - Fosfatos de potasio, E340i - Fosfato monopotásico, E418 - Goma gellan",Eco-Score B,226 kj(54 kcal),"0,3 g","6,4 g"
13055,Magdalenas reina + formato ahorro - Martinez,Martinez,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,1904 kj(455 kcal),"2,9 g",32 g
13056,Champiñón laminado extra - Cidacos - 355 gr,Cidacos,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",Eco-Score B,88 kj(21 kcal),0 g,"0,3 g"
13057,"Horno de leña, pechuga de pavo - Campofrio",Campofrio,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,343 kj(82 kcal),"0,6 g",3 g
13058,Tableta de chocolate negro edulcorado 52% cacao - Torras - 75 g,Torras,Alimentos ultraprocesados,C,España,"E322 - Lecitinas, E322i - Lecitina, E965 - Maltitol",Eco-Score D,1920 kj(459 kcal),20 g,"0,5 g"
13059,Galleta Digestive - Auchan - 800g,Auchan,Nivel de procesamiento de alimentos desconocido,D,España,"u, n, k, n, o, w, n",Eco-Score C,1941 kj(464 kcal),2 g,17 g
13060,Barquillos de choco - Gullón - 3 x 70 g,Gullón,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,1816 kj(434 kcal),13 g,"0,5 g"
13061,Galletas horneadas - Auchan,Auchan,Alimentos ultraprocesados,E,España,"E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio, E503 - Carbonatos de amonio, E503ii - Bicarbonato de amonio",Eco-Score D,2022 kj(482 kcal),11 g,20 g
13062,3 quesos - Reny Picot,Reny Picot,Alimentos ultraprocesados,D,"Francia, España","E160b - Annato, E460 - Celulosas, E460ii - Celulosa en polvo",Eco-Score D,1481 kj(354 kcal),"18,1 g","0,5 g"
13063,Refresco de limón - Kas - 330ml,Kas,Alimentos ultraprocesados,D,España,"E161b - Luteína, E202 - Sorbato potásico, E300 - Ácido ascórbico, E330 - Ácido cítrico, E414 - Goma arábiga, E445 - Ésteres glicéridos de resina de madera, E955 - Sucralosa",El Eco-Score no pudo ser calculado,88 kj(21 kcal),0 g,"4,3 g"
13064,Salsa picante louisiana - Choví - 110 g,Choví,Alimentos ultraprocesados,C,"Francia, España","E270 - Ácido láctico, E300 - Ácido ascórbico, E415 - Goma xantana",El Eco-Score no pudo ser calculado,54 kj(13 kcal),"0,1 g",0 g
13065,Rioja - Faustino VII - 750 ml,Faustino VII,Nivel de procesamiento de alimentos desconocido,NOT-APPLICABLE,"España, Suiza","u, n, k, n, o, w, n",Eco-Score D,,,
13066,Garbanzo pedrosillano - Luengo - 1 Kg,Luengo,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",Eco-Score B,"1640,4 kj(392 kcal)","0,38 g","8,6 g"
13067,Fini Little Mix Packet - 100g,Fini,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1418 kj(339 kcal),"0,2 g",64 g
13068,"Plus+ sal marina con yodo, magnesio, fósforo, flúor y calcio - Sal costa",Sal costa,Ingredientes culinarios procesados,NOT-APPLICABLE,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,0 kj(0 kcal),0 g,0 g
13069,Leche de almendras - Almendrina - 1 l,Almendrina,Alimentos ultraprocesados,B,"Francia, España","E412 - Goma guar, E415 - Goma xantana, E472 - E472 food additive",Eco-Score B,310 kj(74 kcal),"0,47 g","10,54 g"
13070,Tortas de aceite - Inés Rosales,Inés Rosales,Nivel de procesamiento de alimentos desconocido,C,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,2171 kj(519 kcal),"1,6 g",0 g
13071,"Aceite de oliva suave 0,4º - La Española",La Española,Ingredientes culinarios procesados,UNKNOWN,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,3439 kj(822 kcal),12 g,0 g
13072,Cerveza - Ámbar - 33 cl,Ámbar,Alimentos ultraprocesados,NOT-APPLICABLE,España,"u, n, k, n, o, w, n",Eco-Score C,79 kj(19 kcal),0 g,"2,5 g"
13073,Disfruta Néctar Naranja - Juver - 200 ml,Juver,Alimentos ultraprocesados,C,"Francia, España","E300 - Ácido ascórbico, E330 - Ácido cítrico, E950 - Acesulfamo K, E955 - Sucralosa",Eco-Score B,105 kj(25 kcal),0 g,"4,5 g"
13074,Chiquitillos - Coral,Coral,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,1891 kj(452 kcal),"6,19 g","33,37 g"
13075,33 cl,"u, n, k, n, o, w, n",Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,,,
13076,Panela - Acor - 500g,Acor,Ingredientes culinarios procesados,D,España,"u, n, k, n, o, w, n",Eco-Score C,1364 kj(326 kcal),0 g,"86,2 g"
13077,Leche de pastoreo semidesnatada - Larsa - 1l,Larsa,Alimentos no procesados o mínimamente procesados,B,España,"u, n, k, n, o, w, n",Eco-Score C,188 kj(45 kcal),1 g,"4,65 g"
13078,Chocolate puro 86% organic República Dominicana - Chocolates Solé - 100 g,Chocolates Solé,Alimentos procesados,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,2377 kj(568 kcal),"26,1 g","14,2 g"
13079,Palitos con queso - Quely - 50g,Quely,Nivel de procesamiento de alimentos desconocido,D,"Francia, Alemania, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1774 kj(424 kcal),"3,7 g","3,9 g"
13080,Aceite de oliva virgen extra Variedad Cornicabra - Coosur - 1 l,Coosur,Nivel de procesamiento de alimentos desconocido,C,España,"u, n, k, n, o, w, n",Eco-Score C,3700 kj(822 kcal),12 g,0 g
13081,Tortas cenceñas - Ruiz - 175 g,Ruiz,Alimentos procesados,D,España,"E200 - Ácido sórbico, E223 - Metabisulfito sódico, E306 - Extracto rico en tocoferoles",El Eco-Score no pudo ser calculado,1556 kj(372 kcal),"0,38 g","0,26 g"
13082,Chocolate extraño puro 70% - Clavileño,Clavileño,Nivel de procesamiento de alimentos desconocido,E,"Francia, España","u, n, k, n, o, w, n",Eco-Score E,2498 kj(597 kcal),28 g,30 g
13083,Florbu Muesli & Raisin Cookies 185g,Florbu,Nivel de procesamiento de alimentos desconocido,D,"Cabo Verde, España, en:Francia","u, n, k, n, o, w, n",Eco-Score C,1858 kj(444 kcal),"1,3 g",19 g
13084,Filetes de caballa de Andalucía - Tejero - 80 g,Tejero,Alimentos procesados,C,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,916 kj(219 kcal),"1,5 g",0 g
13085,Tortilla Chip & Chia - Zanuy,Zanuy,Alimentos procesados,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,2230 kj(533 kcal),"3,3 g","2,1 g"
13086,Trina kids naranja - 27.5cl,TriNa,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,79 kj(19 kcal),0 g,"4,3 g"
13087,Trina Zero - 1.5 l,TriNa,Alimentos ultraprocesados,B,"Francia, España","E330 - Ácido cítrico, E952 - Ciclamato, E955 - Sucralosa",Eco-Score aún no aplicable,13 kj(3 kcal),0 g,0 g
13088,Trina de limón sin gas - Schweppes - 330 ml,Schweppes,Alimentos ultraprocesados,D,España,"E330 - Ácido cítrico, E952 - Ciclamato, E955 - Sucralosa",Eco-Score aún no aplicable,84 kj(20 kcal),0 g,"4,2 g"
13089,Trina Manzana,TriNa,Alimentos ultraprocesados,E,"Francia, España",E330 - Ácido cítrico,El Eco-Score no pudo ser calculado,172 kj(41 kcal),0 g,"9,9 g"
13090,Zero refresco de naranja sin burbujas sin azúcares añadidos - TriNa - 1.5 L,TriNa,Alimentos ultraprocesados,C,"Francia, España","E330 - Ácido cítrico, E440 - Pectinas, E952 - Ciclamato, E955 - Sucralosa",Eco-Score aún no aplicable,25 kj(6 kcal),0 g,"0,9 g"
13091,Patatas fritas onduladas - Risi - 100 g,Risi,Alimentos procesados,D,España,"u, n, k, n, o, w, n",Eco-Score B,2205 kj(527 kcal),"3,9 g","0,8 g"
13092,Tomate triturado - Celorrio - 390 g,Celorrio,Nivel de procesamiento de alimentos desconocido,A,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,77 kj(18 kcal),0 g,3 g
13093,Judías verdes extra finas primera - Celorrio,Celorrio,Nivel de procesamiento de alimentos desconocido,A,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,50 kj(12 kcal),0 g,0 g
13094,Sobresada de Mallorca - Etiqueta Negra - El Zagal - 200 g,El Zagal,Nivel de procesamiento de alimentos desconocido,UNKNOWN,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,2523 kj(603 kcal),25 g,"0,8 g"
13095,Mantequilla - Lorenzana - 500,Lorenzana,Ingredientes culinarios procesados,E,España,"u, n, k, n, o, w, n",Eco-Score E,3092 kj(739 kcal),68 g,"0,2 g"
13096,Calci Avena - Santiveri - 1 l,"Santiveri, Calci Avena",Alimentos ultraprocesados,B,"Bolivia, Cuba, Italia, Líbano, México, España",E418 - Goma gellan,Eco-Score B,188 kj(45 kcal),"0,2 g",5 g
13097,Tostadas ligeras avena - Santiveri,Santiveri,Nivel de procesamiento de alimentos desconocido,B,"Líbano, España","u, n, k, n, o, w, n",Eco-Score B,1565 kj(374 kcal),"0,6 g","0,3 g"
13098,Muesli Crunchy Chocolate - Santiveri,Santiveri,Alimentos ultraprocesados,UNKNOWN,"España, fr:Frankreich","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1858 kj(444 kcal),"4,8 g","18,6 g"
13099,Tortitas de maiz biológicas - Diet Rádisson - 135 g,Diet Rádisson,Alimentos procesados,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1618 kj(375 kcal),"0,2 g",0 g
13100,Pan molde bimbo 0% azucar,Bimbo,Nivel de procesamiento de alimentos desconocido,UNKNOWN,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1050 kj(251 kcal),"0,4 g","3,5 g"
13101,Pistachos tostados con sal - Eagle,Eagle,Nivel de procesamiento de alimentos desconocido,C,"España, fr:Francia","u, n, k, n, o, w, n",Eco-Score D,2594 kj(620 kcal),"6,5 g","6,4 g"
13102,Tomate frito - Auchan,Auchan,Alimentos ultraprocesados,C,España,E14XX - Almidón modificado,Eco-Score B,305 kj(73 kcal),"0,4 g","6,1 g"
13103,"Estrella 1 - gourmet - 1,5 l",Gourmet,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",Eco-Score aún no aplicable,0 kj(0 kcal),0 g,0 g
13104,Queso para untar Ajo y Perejil - San Millán - 125 g,"San Millán, Arias, Savencia",Alimentos ultraprocesados,D,España,"E202 - Sorbato potásico, E406 - Agar-agar, E417 - Goma tara, E466 - Carboximetilcelulosa sódica",Eco-Score C,981 kj(234 kcal),15 g,"3,8 g"
13105,Leche Desnatada Uht Con Vitamina D - Lauki,Lauki,Alimentos no procesados o mínimamente procesados,B,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,142 kj(34 kcal),"0,1 g","4,8 g"
13106,Leche fresca semidesnatada - Puleva,Puleva,Nivel de procesamiento de alimentos desconocido,B,España,"u, n, k, n, o, w, n",Eco-Score D,192 kj(46 kcal),"1,1 g","4,7 g"
13107,Horchata de chufa - Consum - 1litro,Consum,Nivel de procesamiento de alimentos desconocido,B,"España, en:Francia","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,310 kj(74 kcal),"0,5 g",10 g
13108,Sel iodé - Consum,Consum,Ingredientes culinarios procesados,NOT-APPLICABLE,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,0 kj(0 kcal),0 g,0 g
13109,Picatostes - Crostonets - Consum - 75 g,Consum,Alimentos ultraprocesados,D,España,"u, n, k, n, o, w, n",Eco-Score B,2067 kj(494 kcal),"2,2 g","3,9 g"
13110,Chorizo picante - Palacios,Palacios,Nivel de procesamiento de alimentos desconocido,E,"Francia, España","u, n, k, n, o, w, n",Eco-Score E,2013 kj(481 kcal),16 g,"0,5 g"
13111,Atún claro al natural - Alipende - 336 g,Alipende,Alimentos procesados,B,España,"u, n, k, n, o, w, n",Eco-Score E,510 kj(122 kcal),"0,5 g",0 g
13112,"Lentejas extra - Alipende - 560 g (neto), 400 g (escurrido), 580 ml",Alipende,Alimentos ultraprocesados,A,"Francia, España","E300 - Ácido ascórbico, E385 - Ácido etilendiaminotetraacético",Eco-Score A,414 kj(99 kcal),"0,7 g","0,3 g"
13113,Apetinas de patata - tosfrit,Tosfrit,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1879 kj(449 kcal),"1,7 g",4 g
13114,Mostaza Ecocesta Bio - 200 g,Ecocesta,Alimentos procesados,C,España,"u, n, k, n, o, w, n",Eco-Score A,414 kj(99 kcal),"0,4 g",1 g
13115,El nuestro aceite de oliva virgen extra bidón - Hojiblanca,Hojiblanca,Ingredientes culinarios procesados,C,"España, fr:Francia","u, n, k, n, o, w, n",Eco-Score D,3443 kj(823 kcal),14 g,0 g
13116,"Tostadas ligeras de arroz y quinoa - Soria Natural - 85 g (25 x 3,4 g)",Soria Natural,Alimentos no procesados o mínimamente procesados,B,España,"u, n, k, n, o, w, n",Eco-Score B,"1518,94 kj(363 kcal)","0,036 g","0,16 g"
13117,"Agua Fuente Liviana - FuenteLiviana - 1,5 litres",FuenteLiviana,Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score aún no aplicable,0 kj(0 kcal),0 g,0 g
13118,Tomate frito 6 oz. (packx3) - Hida - 3×155g,Hida,Alimentos procesados,A,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,389 kj(94 kcal),"0,7 g","7,6 g"
13119,Agua mineral natural - Agua de Cuevas,Agua de Cuevas,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",Eco-Score aún no aplicable,0 kj(0 kcal),0 g,0 g
13120,Almendra original - EcoMil - 200 ml,EcoMil,Alimentos ultraprocesados,C,"España, Suiza","u, n, k, n, o, w, n",Eco-Score B,192 kj(46 kcal),"0,2 g","3,8 g"
13121,Té Verde con Áloe Vera - san benedetto,san benedetto,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,79 kj(19 kcal),0 g,"4,8 g"
13122,Torreznos - - 125 g,"u, n, k, n, o, w, n",Nivel de procesamiento de alimentos desconocido,E,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,2565 kj(613 kcal),13 g,"0,5 g"
13123,Crema al cacao Nuteco - Paño Naturae - 400 g,Paño Naturae,Nivel de procesamiento de alimentos desconocido,D,"Bélgica, Francia, España","u, n, k, n, o, w, n",Eco-Score C,2368 kj(566 kcal),"4,1 g",49 g
13124,Rosquilletas con pipas y con aceite de oliva - Alba,Alba,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,2192 kj(524 kcal),"3,1 g","0,9 g"
13125,Negro almendras enteras - Carrefour - 200 g,Carrefour,Alimentos ultraprocesados,D,"Francia, Italia, España",E322 - Lecitinas,Eco-Score D,0 kj(0 kcal),18 g,37 g
13126,Garbanzo c/verdura - Carrefour - 400 g (neto),Carrefour,Alimentos procesados,A,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,366 kj(87 kcal),"0,6 g",0 g
13127,Mantequilla - Carrefour - 250 g,"Carrefour, Carrefour bio",Ingredientes culinarios procesados,E,España,"u, n, k, n, o, w, n",Eco-Score B,3056 kj(743 kcal),54 g,"0,6 g"
13128,Poton del pacifico - Carrefour - 3 x 111 g,Carrefour,Alimentos procesados,B,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,742 kj(177 kcal),"1,1 g",0 g
13129,Horchata de chufa UHT - Carrefour,Carrefour,Alimentos ultraprocesados,B,España,E407 - Carragenatos,El Eco-Score no pudo ser calculado,317 kj(75 kcal),"0,5 g",10 g
13130,Bio leche semidesnatada sin lactosa ecológica de los alpes - Asana,Asana,Nivel de procesamiento de alimentos desconocido,A,"Bélgica, España","u, n, k, n, o, w, n",Eco-Score C,197 kj(47 kcal),1 g,"4,9 g"
13131,Copos 4 Cereales - veritas - 500 g,Veritas,Alimentos no procesados o mínimamente procesados,A,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,1397 kj(334 kcal),"0,5 g","1,1 g"
13132,Wok de verduras asiático - Paissano - 600 g,Paissano,Alimentos ultraprocesados,B,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,222 kj(53 kcal),"0,29 g","4,7 g"
13133,Aceitunas partidas de la abuela -,"u, n, k, n, o, w, n",Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,1523 kj(364 kcal),"4,5 g","0,38 g"
13134,Maki de pepino - Sushi Daily - 130 g (6 piezas),Sushi Daily,Alimentos ultraprocesados,UNKNOWN,España,"E100 - Curcumina, E133 - Azul brillante FCF, E14XX - Almidón modificado, E163 - Antocianinas, E202 - Sorbato potásico, E260 - Ácido acético, E330 - Ácido cítrico, E338 - Ácido fosfórico, E415 - Goma xantana, E420 - Sorbitol, E621 - Glutamato monosódico, E951 - Aspartamo, E954 - Sacarina, E955 - Sucralosa",El Eco-Score no pudo ser calculado,,,
13135,Coco Original - NaturGreen - 250 g (2 x 125 g),NaturGreen,Alimentos ultraprocesados,C,España,E412 - Goma guar,El Eco-Score no pudo ser calculado,512 kj(122 kcal),"3,7 g","9,5 g"
13136,Acelgas lavadas - Verdifresh - 300 g,Verdifresh,Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score aún no aplicable,113 kj(27 kcal),"0,03 g","1,1 g"
13137,Ensalada gourmet - Hacendado - 175 g,Hacendado,Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score B,58 kj(14 kcal),"0,1 g",0 g
13138,Mildred,Mildred,Nivel de procesamiento de alimentos desconocido,E,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1854 kj(443 kcal),12 g,33 g
13139,Horchata de chufa - Xufatopía - 750 ml,Xufatopía,Alimentos ultraprocesados,B,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,410 kj(98 kcal),"0,5 g",11 g
13140,Sal yodo fluorada - Marismeña - 300 g,Marismeña,Ingredientes culinarios procesados,NOT-APPLICABLE,"Francia, España",E536 - Ferrocianuro de potasio,Eco-Score B,0 kj(0 kcal),0 g,0 g
13141,Miel de toutes fleurs - Bona Mel,Bona Mel,Ingredientes culinarios procesados,UNKNOWN,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,,,
13142,Miel de flores cruda - Bona Mel,Bona Mel,Ingredientes culinarios procesados,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,1393 kj(333 kcal),"0,1 g",75 g
13143,Arroz risotto arborio - Hacendado - 1 kg,Hacendado,Alimentos no procesados o mínimamente procesados,B,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,1489 kj(351 kcal),"0,1 g","< 0,5 g"
13144,Cereales rellenos con crema de chocolate y avellanas - Hacendado,Hacendado,Alimentos ultraprocesados,D,España,"E306 - Extracto rico en tocoferoles, E322 - Lecitinas, E322i - Lecitina",Eco-Score E,1736 kj(415 kcal),"3,6 g",39 g
13145,Nuez con chocolate con leche - Hacendado - 150 g,Hacendado,Alimentos ultraprocesados,E,España,"E202 - Sorbato potásico, E322 - Lecitinas, E330 - Ácido cítrico, E414 - Goma arábiga, E904 - Goma laca",Eco-Score D,2547 kj(614 kcal),16 g,28 g
13146,Galletas canela - Hacendado - 500 g (2 x 250 g),Hacendado,Alimentos ultraprocesados,D,España,"E223 - Metabisulfito sódico, E322 - Lecitinas, E322i - Lecitina, E500 - Carbonatos de sodio, E503 - Carbonatos de amonio",Eco-Score C,1987 kj(475 kcal),"2,3 g",26 g
13147,Escalivada - Hacendado - 290 g,Hacendado,Alimentos procesados,A,"Alemania, España",E330 - Ácido cítrico,El Eco-Score no pudo ser calculado,318 kj(76 kcal),"0,8 g","3,8 g"
13148,Zamburiñas en salsa de vieira - Hacendado - 111g,Hacendado,Nivel de procesamiento de alimentos desconocido,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,586 kj(140 kcal),"1,2 g","0,5 g"
13149,Bífidus sabor fresa con cereales 0% - Hacendado,Hacendado,Alimentos ultraprocesados,A,España,"E163 - Antocianinas, E202 - Sorbato potásico, E331 - Citratos de sodio, E331iii - Citrato trisódico, E412 - Goma guar, E428 - Gelatina, E440 - Pectinas, E950 - Acesulfamo K, E955 - Sucralosa",Eco-Score B,159 kj(38 kcal),"0,1 g","4,3 g"
13150,Bifidus naturel cremoso azucarado - Hacendado,Hacendado,Nivel de procesamiento de alimentos desconocido,C,España,"u, n, k, n, o, w, n",Eco-Score B,494 kj(118 kcal),"2,1 g","11,7 g"
13151,Cóctel de encurtidos - Hacendado - 670 g,Hacendado,Alimentos ultraprocesados,C,España,"E223 - Metabisulfito sódico, E621 - Glutamato monosódico",El Eco-Score no pudo ser calculado,271 kj(65 kcal),"0,7 g","0,5 g"
13152,"Pepinillos encurtidos agridulces - Hacendado - 670 g (neto), 370 g (escurrido), 720 ml",Hacendado,Alimentos ultraprocesados,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,117 kj(28 kcal),0 g,"4,3 g"
13153,Almendra Marcona - Hacendado - 200 g,Hacendado,Alimentos procesados,D,España,"u, n, k, n, o, w, n",Eco-Score C,2626 kj(636 kcal),"4,8 g","2,9 g"
